policy_id,age,customer_months,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud
411730,34,169,2000-06-08,B,500/1000,2000,1092.07,0,429539,FEMALE,Masters,handlers-cleaners,bungie-jumping,husband,0,0,2015-03-02,Single Vehicle Collision,Side Collision,Major Damage,Police,S3,Arlington,14,1,YES,0,3,YES,53850,9662,4776,38729,Toyota,Camry,2001,0
708826,57,473,1997-11-20,B,100/300,500,838.5,7000000,593072,FEMALE,High School,farming-fishing,golf,own-child,0,0,2014-12-22,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,S1,Hillsdale,7,3,NO,0,1,?,61814,9397,10145,40737,Dodge,RAM,1995,0
114254,27,79,1996-10-20,B,100/300,1000,1359.58,0,471483,MALE,PhD,adm-clerical,reading,not-in-family,13388,-38811,2015-02-03,Single Vehicle Collision,Rear Collision,Major Damage,Other,S2,Springfield,14,1,NO,2,3,?,70389,9085,8960,51878,Volkswagen,Jetta,2007,1
683001,51,351,1992-04-28,C,100/300,2000,1377.48,0,434255,MALE,Associate,sales,skydiving,other-relative,0,0,2015-01-08,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,S5,Northbend,14,1,?,0,2,NO,86805,7786,14547,60179,Audi,A5,2004,0
807128,51,389,1996-08-22,B,100/300,500,1737.66,0,471459,FEMALE,MD,craft-repair,kayaking,unmarried,0,-65856,2015-03-01,Multi-vehicle Collision,Front Collision,Total Loss,Fire,S3,Hillsdale,10,3,YES,1,3,NO,58508,6520,6520,44266,Saab,93,2015,0
978371,27,38,1995-04-24,A,250/500,1000,1000.07,0,439136,MALE,Masters,transport-moving,yachting,not-in-family,0,-41565,2015-01-17,Vehicle Theft,?,Trivial Damage,None,S5,Springfield,17,1,?,2,1,NO,6948,1494,723,5095,BMW,X5,2004,0
785496,36,220,2005-04-03,B,500/1000,1000,1088.31,0,488562,MALE,PhD,tech-support,reading,own-child,0,-53611,2015-01-15,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,S2,Columbus,15,1,YES,2,3,?,49443,9427,5150,35882,Suburu,Impreza,1996,1
550447,26,89,1994-09-03,B,100/300,2000,1093.15,0,600171,FEMALE,JD,farming-fishing,polo,husband,0,0,2014-12-22,Vehicle Theft,?,Trivial Damage,None,S1,Arlington,4,1,?,1,2,?,7456,1260,669,5253,BMW,M5,2008,0
478889,41,284,2011-08-29,A,100/300,500,1147.49,0,478002,FEMALE,Associate,prof-specialty,sleeping,own-child,56930,-47750,2015-02-15,Multi-vehicle Collision,Side Collision,Major Damage,Other,S2,Hillsdale,12,2,?,2,3,?,66465,12593,6116,48934,Audi,A3,2003,1
909927,46,321,2014-06-14,B,100/300,2000,1098.13,0,418387,FEMALE,High School,craft-repair,chess,wife,0,-57020,2015-03-08,Multi-vehicle Collision,Side Collision,Total Loss,Other,S1,Northbrook,20,2,?,0,2,YES,61710,10670,5390,42284,Ford,F150,1999,1
268878,35,150,2010-06-16,A,100/300,500,1034.76,0,575975,MALE,Associate,protective-serv,reading,other-relative,0,-63684,2015-01-20,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,S6,Springfield,15,3,YES,0,3,NO,40120,4397,4522,31721,Nissan,Pathfinder,2001,0
115901,30,140,2000-08-01,B,500/1000,1000,1440.98,0,483993,FEMALE,High School,exec-managerial,golf,husband,80379,0,2015-02-12,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,S2,Springfield,1,1,?,2,0,NO,64999,5444,5937,49309,Saab,92x,1995,0
528231,50,353,1998-04-19,A,250/500,500,1676.43,0,482086,MALE,PhD,transport-moving,base-jumping,not-in-family,61648,-13951,2015-03-25,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,S3,Hillsdale,3,1,?,2,0,YES,78080,7386,8053,60132,Suburu,Legacy,2006,0
611393,34,191,2010-04-26,A,250/500,500,1195.74,0,464800,FEMALE,PhD,armed-forces,movies,husband,0,0,2015-02-26,Multi-vehicle Collision,Side Collision,Major Damage,Fire,S2,Arlington,20,3,YES,1,1,?,48852,9732,4796,38443,BMW,M5,2000,1
961511,31,132,2011-11-16,B,250/500,500,1053.06,0,466393,MALE,MD,exec-managerial,kayaking,unmarried,54543,-61789,2015-01-21,Multi-vehicle Collision,Front Collision,Minor Damage,Other,S3,Columbus,4,3,?,2,1,?,73585,6884,13931,52063,Chevrolet,Tahoe,2005,0
880486,28,135,2010-02-20,A,100/300,2000,1335.14,0,609976,FEMALE,MD,craft-repair,dancing,husband,0,-47093,2015-01-06,Single Vehicle Collision,Rear Collision,Major Damage,Police,S1,Columbus,10,1,YES,1,2,NO,53327,4733,8960,40036,Mercedes,E400,1995,1
571544,41,249,2006-07-10,B,100/300,500,1330.71,0,447413,FEMALE,MD,sales,base-jumping,husband,0,0,2015-02-03,Vehicle Theft,?,Trivial Damage,Police,S1,Springfield,2,1,YES,1,3,YES,6082,648,684,4578,Toyota,Camry,2014,0
500371,42,288,1996-11-21,A,100/300,2000,1519.26,0,616734,MALE,High School,transport-moving,board-games,own-child,36913,0,2015-01-10,Multi-vehicle Collision,Front Collision,Major Damage,Fire,S1,Northbrook,13,3,YES,0,1,?,55501,5841,12079,41830,Suburu,Legacy,2007,0
343896,42,223,2006-06-15,C,250/500,2000,1154.12,5000000,459748,MALE,MD,machine-op-inspct,reading,other-relative,0,0,2015-02-06,Vehicle Theft,?,Minor Damage,Police,S4,Riverwood,8,1,?,0,0,?,5059,796,749,3408,Mercedes,E400,2007,1
823414,32,166,1990-12-10,A,250/500,500,1012.2,0,625644,FEMALE,Associate,exec-managerial,base-jumping,other-relative,47071,0,2015-02-11,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,S1,Hillsdale,17,4,NO,2,1,NO,36747,3417,3646,27223,Mercedes,E400,1996,1
579399,32,112,2005-11-05,A,500/1000,1000,1089.53,0,477424,FEMALE,Associate,exec-managerial,bungie-jumping,not-in-family,0,0,2015-02-21,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,S3,Riverwood,18,3,YES,0,3,NO,33955,0,4112,30159,Audi,A5,2005,1
731121,45,315,2004-12-11,B,100/300,1000,1185.09,0,618980,FEMALE,College,machine-op-inspct,cross-fit,husband,49151,-65270,2015-02-16,Multi-vehicle Collision,Side Collision,Major Damage,Fire,S1,Northbrook,20,3,YES,0,3,?,48609,10146,5043,34130,Jeep,Wrangler,2010,0
104565,25,94,1999-11-15,B,250/500,1000,1061.31,0,453793,FEMALE,Associate,armed-forces,video-games,other-relative,54491,0,2015-02-17,Multi-vehicle Collision,Front Collision,Minor Damage,Other,S2,Arlington,15,3,?,0,2,?,72048,7701,7197,60191,Jeep,Wrangler,1996,0
463915,41,204,2008-02-19,B,100/300,2000,1377.98,4000000,489848,FEMALE,High School,priv-house-serv,skydiving,other-relative,0,0,2014-12-25,Single Vehicle Collision,Rear Collision,Minor Damage,Police,S3,Columbus,19,1,NO,2,1,NO,89575,15080,16349,56673,Chevrolet,Silverado,1995,0
330175,38,257,1995-09-24,A,250/500,1000,1388.22,0,602853,FEMALE,JD,craft-repair,movies,unmarried,0,-80879,2015-02-04,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,S6,Columbus,12,3,NO,1,3,?,47258,7884,8062,31195,Nissan,Ultima,2012,0
550247,37,238,2001-04-20,A,250/500,500,917.51,8000000,471270,FEMALE,Associate,adm-clerical,camping,husband,59101,0,2015-03-22,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,S1,Arlington,7,3,?,0,1,?,72965,13398,6613,53701,BMW,3 Series,2010,0
266351,24,61,1996-01-11,C,100/300,500,906.06,0,478347,FEMALE,College,priv-house-serv,paintball,other-relative,48348,0,2015-01-15,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,S2,Northbend,15,3,YES,2,1,?,65651,9500,9472,45723,Toyota,Highlander,2011,1
507446,28,114,1997-07-22,C,250/500,2000,1109.71,0,614197,MALE,High School,transport-moving,video-games,other-relative,28075,0,2015-01-16,Multi-vehicle Collision,Rear Collision,Major Damage,Other,S6,Northbend,16,2,NO,1,0,?,63783,7150,20836,34373,Accura,TL,2006,0
924255,37,206,1998-12-01,C,250/500,500,1028.5,0,638607,MALE,JD,tech-support,golf,other-relative,0,0,2015-01-17,Vehicle Theft,?,Minor Damage,Police,S4,Springfield,6,1,?,1,2,NO,8406,1496,748,6551,Accura,TL,2008,0
714599,30,0,2011-03-02,A,500/1000,1000,1401.82,0,449748,MALE,College,tech-support,base-jumping,wife,60540,-40360,2015-01-12,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,S1,Springfield,6,4,?,1,1,NO,38091,6864,6858,26559,Accura,MDX,2002,0
730068,39,32,1994-05-05,B,250/500,2000,542.89,5000000,458601,MALE,Associate,armed-forces,polo,unmarried,0,0,2015-01-30,Parked Car,?,Trivial Damage,Police,S5,Springfield,22,1,YES,0,0,NO,2539,450,427,1840,Honda,CRV,2015,0
410348,40,263,2012-07-12,C,250/500,500,1414.42,0,586331,MALE,MD,armed-forces,base-jumping,husband,0,0,2015-02-24,Multi-vehicle Collision,Side Collision,Major Damage,Other,S1,Columbus,6,3,?,0,2,YES,50359,8949,4912,36285,Audi,A3,2002,1
344184,40,264,1994-01-02,C,100/300,500,1409.2,0,441404,FEMALE,MD,exec-managerial,chess,other-relative,35700,0,2015-02-05,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,S1,Arlington,6,3,YES,2,2,NO,82978,13884,7017,59332,Dodge,Neon,1995,1
492463,53,440,2002-11-18,C,500/1000,2000,1157.86,0,608510,FEMALE,MD,craft-repair,bungie-jumping,unmarried,63991,0,2014-12-24,Multi-vehicle Collision,Rear Collision,Major Damage,Police,S1,Hillsdale,4,3,?,2,0,?,63795,13045,6410,45659,Jeep,Wrangler,2007,0
733614,26,103,2014-05-24,A,100/300,500,998.95,0,490179,FEMALE,JD,armed-forces,skydiving,wife,64746,0,2015-02-13,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,S1,Arlington,14,3,?,1,0,NO,62028,12059,11605,36070,Nissan,Ultima,2002,0
313921,25,100,2007-03-03,B,250/500,1000,411.66,0,619557,MALE,Masters,machine-op-inspct,golf,other-relative,26832,0,2015-01-23,Parked Car,?,Minor Damage,None,S2,Hillsdale,7,1,?,0,3,NO,5799,1164,597,4014,Mercedes,E400,2009,0
672526,58,431,2004-01-24,A,250/500,2000,1273.55,7000000,488288,MALE,MD,other-service,bungie-jumping,own-child,0,0,2014-12-12,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,S1,Riverwood,19,3,?,0,3,YES,82945,17079,8024,57947,Nissan,Pathfinder,1998,0
667196,38,239,1997-07-06,A,500/1000,2000,1324.86,5000000,627247,FEMALE,Masters,exec-managerial,video-games,wife,0,0,2014-12-10,Vehicle Theft,?,Trivial Damage,None,S5,Northbrook,10,1,?,2,1,?,6646,679,1302,4536,Accura,TL,2005,0
402694,35,165,2014-10-01,A,100/300,1000,1052.29,0,643720,FEMALE,High School,machine-op-inspct,base-jumping,wife,65796,-70928,2015-01-25,Single Vehicle Collision,Side Collision,Total Loss,Other,S1,Columbus,18,1,NO,0,2,YES,53518,4743,4758,46072,Honda,CRV,2005,0
276629,29,88,1999-10-01,C,100/300,1000,1374.53,4000000,442735,FEMALE,High School,priv-house-serv,polo,own-child,62200,0,2015-02-20,Single Vehicle Collision,Side Collision,Minor Damage,Police,S5,Hillsdale,19,1,?,1,0,NO,60993,6804,6467,47392,Nissan,Maxima,2011,0
328897,38,210,2009-02-21,B,100/300,2000,1147.46,0,613655,FEMALE,Associate,armed-forces,exercise,husband,0,-37725,2015-01-08,Single Vehicle Collision,Side Collision,Major Damage,Other,S3,Hillsdale,12,1,YES,1,1,NO,76820,7110,13995,57333,Nissan,Ultima,2005,0
974815,46,246,2001-08-10,A,250/500,2000,1609.59,0,586646,MALE,College,farming-fishing,base-jumping,other-relative,0,-56959,2015-03-17,Single Vehicle Collision,Front Collision,Major Damage,Other,S1,Hillsdale,18,1,YES,1,2,YES,61257,11651,5345,45086,Honda,Civic,2009,1
460664,43,258,1996-06-15,C,500/1000,1000,1253.92,0,584589,FEMALE,Masters,handlers-cleaners,movies,not-in-family,0,0,2014-12-12,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,S2,Riverwood,17,1,YES,2,3,YES,76385,13524,6385,57407,Nissan,Ultima,1997,0
479307,36,164,2004-09-16,B,100/300,2000,1178.81,0,449296,MALE,MD,handlers-cleaners,paintball,own-child,64681,-69455,2015-01-22,Multi-vehicle Collision,Rear Collision,Major Damage,Police,S7,Hillsdale,19,3,?,2,0,NO,83338,14514,14166,53287,Nissan,Pathfinder,1999,0
250258,29,9,1994-04-01,B,100/300,1000,1108.19,0,445021,FEMALE,High School,machine-op-inspct,dancing,not-in-family,0,0,2015-01-28,Single Vehicle Collision,Rear Collision,Total Loss,Police,S1,Northbrook,12,1,?,0,0,NO,84918,15876,15720,51912,BMW,3 Series,2011,0
192890,28,2,1999-05-29,B,250/500,1000,1348.6,0,428418,FEMALE,JD,machine-op-inspct,golf,not-in-family,0,0,2015-01-28,Single Vehicle Collision,Side Collision,Minor Damage,Fire,S1,Northbend,19,1,YES,0,2,YES,57151,6705,6453,44586,Saab,92x,2008,0
313653,26,79,1992-03-09,A,500/1000,500,1041.78,0,639716,MALE,JD,other-service,skydiving,other-relative,0,-65569,2015-01-15,Parked Car,?,Trivial Damage,Police,S2,Northbend,4,1,NO,0,3,NO,6007,528,1075,4338,Volkswagen,Passat,2009,0
625035,59,449,1990-10-12,A,500/1000,1000,1074.72,0,630441,FEMALE,Associate,prof-specialty,basketball,husband,0,-56400,2015-01-30,Multi-vehicle Collision,Rear Collision,Major Damage,Police,S4,Northbend,6,3,?,0,2,YES,80837,6457,19152,54689,Saab,95,2000,1
811865,27,131,1990-03-11,A,500/1000,1000,1380.69,0,448293,MALE,Masters,machine-op-inspct,base-jumping,not-in-family,0,0,2015-03-16,Single Vehicle Collision,Side Collision,Major Damage,Fire,S1,Springfield,23,1,?,2,3,?,43390,9731,4920,31158,Toyota,Camry,2005,0
949195,31,127,2012-07-30,B,500/1000,2000,1232.78,0,480288,MALE,PhD,exec-managerial,bungie-jumping,own-child,0,-39412,2015-01-22,Multi-vehicle Collision,Side Collision,Total Loss,Other,S2,Columbus,16,3,NO,2,3,?,50222,8775,4294,35208,Suburu,Legacy,2005,0
118888,31,162,1990-07-06,C,500/1000,500,1300.59,7000000,436608,MALE,High School,farming-fishing,reading,own-child,38705,-41017,2015-02-04,Multi-vehicle Collision,Rear Collision,Major Damage,Other,S7,Arlington,2,4,NO,2,2,NO,46269,4793,9950,35059,Accura,TL,2011,1
540623,30,131,2001-07-01,A,100/300,2000,751.99,0,454610,FEMALE,College,sales,chess,other-relative,0,-40675,2015-02-22,Single Vehicle Collision,Rear Collision,Total Loss,Fire,S2,Columbus,0,1,?,1,0,NO,60338,5722,5884,49944,Ford,F150,1999,1
568106,47,302,1995-12-21,B,100/300,2000,1294.81,0,446829,FEMALE,JD,transport-moving,skydiving,husband,33783,0,2015-01-11,Single Vehicle Collision,Front Collision,Total Loss,Police,S2,Riverwood,19,1,?,1,1,?,55304,4996,10305,41346,Volkswagen,Passat,2002,0
906665,53,365,1995-06-19,A,250/500,2000,1511.02,0,458758,FEMALE,Masters,priv-house-serv,video-games,not-in-family,0,0,2015-02-09,Multi-vehicle Collision,Front Collision,Total Loss,Police,S3,Springfield,10,2,YES,1,3,NO,74558,7182,14151,58308,Jeep,Wrangler,2012,0
385540,33,15,1997-11-16,B,100/300,1000,1884.51,0,467578,MALE,JD,tech-support,cross-fit,not-in-family,55452,0,2015-01-29,Multi-vehicle Collision,Side Collision,Total Loss,Other,S2,Arlington,21,3,YES,1,0,?,67650,12632,6359,51118,Audi,A5,2009,0
379603,44,229,2000-05-28,C,250/500,2000,990.19,0,457245,FEMALE,College,prof-specialty,hiking,other-relative,46126,-38493,2015-01-28,Single Vehicle Collision,Front Collision,Total Loss,Fire,S2,Riverwood,19,1,NO,0,2,YES,73991,12846,13048,45717,BMW,X5,2015,0
810966,42,297,2003-01-06,A,500/1000,1000,1434.68,0,584405,FEMALE,Associate,sales,base-jumping,not-in-family,0,0,2015-01-19,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,S1,Riverwood,19,3,YES,1,3,?,70774,7985,7650,55313,Jeep,Wrangler,2010,0
339340,28,88,2004-01-04,A,100/300,500,1100.8,0,595502,FEMALE,Masters,transport-moving,polo,own-child,0,0,2015-02-08,Single Vehicle Collision,Side Collision,Minor Damage,Police,S1,Riverwood,2,1,?,2,1,YES,34234,6570,3285,26384,Ford,F150,1996,0
295625,32,124,2006-08-21,A,500/1000,500,1304.13,0,577470,FEMALE,Associate,craft-repair,paintball,own-child,76500,0,2014-12-20,Vehicle Theft,?,Minor Damage,None,S5,Arlington,8,1,YES,1,3,?,4916,458,906,3421,Saab,92x,1998,0
529453,32,125,1993-08-01,B,100/300,500,1039.89,0,591929,FEMALE,High School,transport-moving,cross-fit,other-relative,0,-28724,2015-01-20,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,S1,Springfield,2,3,NO,0,2,?,68741,0,14887,53139,Ford,Escape,2013,1
716272,43,280,2011-07-07,C,250/500,1000,1427.02,0,606673,MALE,JD,machine-op-inspct,camping,wife,58594,0,2014-12-26,Multi-vehicle Collision,Front Collision,Minor Damage,Other,S1,Arlington,0,3,YES,1,2,NO,87685,13668,13837,56649,Ford,Escape,1999,0
110858,25,78,2011-11-23,B,500/1000,1000,1421.82,0,471530,FEMALE,Associate,priv-house-serv,hiking,husband,0,0,2014-12-24,Multi-vehicle Collision,Side Collision,Total Loss,Other,S3,Springfield,23,2,?,2,3,YES,64709,6392,6321,54527,Saab,93,2011,0
752149,46,285,1991-09-25,C,100/300,1000,1256.83,0,615876,FEMALE,Masters,sales,basketball,other-relative,52785,0,2014-12-12,Vehicle Theft,?,Trivial Damage,Police,S2,Columbus,8,1,NO,1,1,NO,2716,302,285,2102,Ford,F150,2013,0
155587,29,125,2007-04-15,B,500/1000,2000,897.55,0,458392,FEMALE,PhD,sales,video-games,husband,53611,0,2015-01-22,Single Vehicle Collision,Front Collision,Total Loss,Other,S2,Hillsdale,7,1,NO,1,3,?,77408,14114,6672,54350,Suburu,Forrestor,2009,0
417835,32,80,1999-01-17,C,250/500,1000,1494.0,4000000,457992,MALE,PhD,protective-serv,board-games,own-child,0,-27342,2015-02-15,Single Vehicle Collision,Front Collision,Major Damage,Other,S3,Springfield,21,1,NO,1,0,NO,56272,4953,10200,38658,Honda,CRV,2009,1
497811,23,56,1992-04-29,A,500/1000,2000,1424.35,5000000,448443,MALE,High School,transport-moving,reading,own-child,56982,0,2014-12-31,Single Vehicle Collision,Rear Collision,Major Damage,Fire,S5,Riverwood,8,1,NO,2,1,NO,50581,4511,9242,37079,Chevrolet,Tahoe,2007,1
578038,32,102,1993-01-17,C,100/300,1000,953.39,6000000,644489,MALE,MD,armed-forces,exercise,own-child,0,0,2015-01-08,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,S1,Columbus,21,1,NO,1,0,YES,76381,12499,6583,55209,Chevrolet,Malibu,2002,0
168122,43,310,2013-12-18,B,100/300,2000,1289.44,5000000,431262,FEMALE,High School,prof-specialty,kayaking,husband,58999,0,2015-02-08,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,S4,Springfield,6,3,NO,2,0,YES,78239,7134,13952,59826,Suburu,Legacy,2013,0
114633,39,205,2010-01-13,A,250/500,500,1235.58,0,429580,MALE,High School,priv-house-serv,reading,husband,38638,-55545,2015-02-09,Single Vehicle Collision,Rear Collision,Total Loss,Police,S3,Arlington,8,1,NO,2,0,?,83063,9131,9060,62611,Audi,A3,2015,0
869383,55,416,1990-06-23,A,250/500,500,823.39,0,616567,MALE,High School,adm-clerical,movies,unmarried,70788,0,2015-02-17,Vehicle Theft,?,Trivial Damage,Police,S2,Northbend,7,1,?,2,3,?,6778,625,1240,4704,Accura,MDX,2012,0
646156,43,304,1999-01-05,A,500/1000,1000,704.56,7000000,497402,FEMALE,Associate,machine-op-inspct,camping,other-relative,40840,-63529,2014-12-19,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,S5,Springfield,20,1,?,2,0,?,61956,6542,7017,46033,Nissan,Maxima,2013,0
124942,49,374,2007-03-06,A,100/300,1000,1293.24,0,483535,MALE,Associate,sales,bungie-jumping,other-relative,0,0,2015-01-24,Single Vehicle Collision,Front Collision,Major Damage,Police,S1,Riverwood,16,1,YES,2,3,NO,37913,0,0,35975,Audi,A5,1996,1
357901,45,221,2014-05-07,B,500/1000,1000,1575.99,6000000,590552,MALE,Associate,sales,board-games,unmarried,68310,-48024,2015-03-09,Vehicle Theft,?,Minor Damage,None,S1,Arlington,20,1,NO,0,1,NO,6370,1339,633,4459,Accura,RSX,2009,0
427127,38,208,2000-10-29,B,100/300,2000,1145.83,0,616777,FEMALE,MD,tech-support,kayaking,wife,0,-45100,2015-02-20,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,S2,Northbrook,5,1,NO,0,1,?,90258,17266,16525,56169,Ford,F150,2003,0
156491,36,41,2014-03-02,A,500/1000,1000,1535.8,0,482997,MALE,PhD,handlers-cleaners,skydiving,other-relative,63369,0,2015-02-09,Multi-vehicle Collision,Front Collision,Total Loss,Other,S2,Columbus,1,3,YES,2,2,?,59677,6534,6562,48909,Nissan,Ultima,2006,0
249462,42,265,1991-11-13,A,250/500,2000,1150.11,0,451140,MALE,Masters,exec-managerial,camping,unmarried,0,-45073,2014-12-26,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,S7,Riverwood,17,1,?,1,3,YES,42927,7529,7875,27097,Chevrolet,Silverado,2001,0
727034,42,236,1997-08-09,A,500/1000,2000,1650.67,0,630903,FEMALE,Associate,tech-support,board-games,other-relative,65019,0,2015-01-25,Vehicle Theft,?,Minor Damage,None,S1,Springfield,6,1,NO,0,1,?,3732,707,682,2368,Chevrolet,Malibu,2011,0
994833,53,360,2013-07-09,B,250/500,500,1764.46,0,607401,MALE,Associate,tech-support,exercise,wife,0,0,2015-01-16,Single Vehicle Collision,Front Collision,Minor Damage,Fire,S5,Riverwood,23,1,YES,2,2,NO,69093,12987,6012,50549,Chevrolet,Malibu,2009,0
207478,45,286,2014-07-05,B,500/1000,1000,1554.58,0,470404,MALE,High School,handlers-cleaners,bungie-jumping,husband,0,0,2015-02-04,Multi-vehicle Collision,Side Collision,Total Loss,Fire,S5,Columbus,17,2,YES,2,3,NO,55457,6639,7015,40590,Saab,95,2006,0
807981,42,275,1990-10-02,C,100/300,500,1402.33,0,465596,FEMALE,College,protective-serv,yachting,not-in-family,0,-70420,2015-01-05,Single Vehicle Collision,Rear Collision,Minor Damage,Police,S2,Northbend,23,1,YES,0,0,?,76365,15860,15986,49959,Saab,92x,2007,0
293663,26,108,2009-08-11,A,500/1000,1000,1661.33,0,466386,FEMALE,Associate,priv-house-serv,golf,own-child,0,-63419,2015-02-18,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,S2,Springfield,3,1,?,0,3,?,55315,5842,5934,45540,Audi,A3,2010,0
126740,31,96,2014-08-02,C,100/300,1000,1073.02,3000000,635358,MALE,JD,craft-repair,golf,unmarried,0,0,2014-12-29,Single Vehicle Collision,Front Collision,Total Loss,Fire,S1,Arlington,17,1,YES,1,1,NO,41335,4368,4437,31126,Dodge,RAM,1999,0
433025,37,167,1997-09-23,C,500/1000,2000,1433.56,0,608212,FEMALE,PhD,other-service,yachting,other-relative,50045,0,2015-03-14,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,S1,Hillsdale,13,1,YES,2,3,?,79261,16520,7965,54203,Accura,MDX,1995,0
236247,38,244,1999-07-29,C,500/1000,2000,1338.59,7000000,623570,MALE,Masters,armed-forces,base-jumping,other-relative,0,-43515,2015-02-08,Multi-vehicle Collision,Side Collision,Minor Damage,Police,S2,Hillsdale,5,3,?,1,1,?,62227,5774,11705,46464,Dodge,RAM,2001,0
516854,61,454,1998-07-07,C,250/500,2000,1566.85,2000000,455439,FEMALE,Associate,transport-moving,polo,unmarried,0,-43579,2015-02-03,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,S7,Columbus,3,3,YES,2,1,YES,77709,15807,7458,57130,Chevrolet,Tahoe,1997,1
351406,38,246,1994-06-02,C,100/300,500,1920.15,0,609317,MALE,MD,prof-specialty,yachting,husband,0,0,2015-02-17,Single Vehicle Collision,Front Collision,Minor Damage,Fire,S4,Arlington,10,1,YES,0,1,?,41332,0,5377,36090,Honda,Civic,1996,1
793956,50,291,1996-02-24,C,500/1000,500,1149.05,0,454111,MALE,Masters,farming-fishing,bungie-jumping,own-child,22768,0,2015-01-09,Multi-vehicle Collision,Side Collision,Total Loss,Police,S3,Columbus,23,3,YES,1,1,YES,42127,3903,3997,36012,Chevrolet,Malibu,2010,0
953411,40,204,1993-09-10,A,250/500,2000,1689.27,0,454552,MALE,JD,machine-op-inspct,hiking,husband,0,-50631,2015-02-12,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,S2,Arlington,7,1,YES,1,1,NO,47124,4074,8013,34944,Audi,A5,1997,0
446587,32,134,1990-10-05,B,100/300,2000,1028.19,0,446010,MALE,MD,sales,yachting,wife,0,-65134,2015-01-09,Parked Car,?,Minor Damage,Police,S1,Northbend,3,1,?,0,1,NO,5105,479,481,4021,Toyota,Camry,2010,0
834676,39,235,2013-04-14,B,500/1000,2000,1520.47,4000000,636298,MALE,JD,craft-repair,yachting,other-relative,0,0,2015-02-07,Single Vehicle Collision,Side Collision,Major Damage,Other,S5,Hillsdale,10,1,?,0,3,?,62793,9716,8945,42135,Chevrolet,Tahoe,2012,1
635100,38,185,2005-08-25,C,250/500,500,801.76,0,446119,MALE,Masters,adm-clerical,paintball,own-child,0,0,2015-03-08,Multi-vehicle Collision,Front Collision,Major Damage,Other,S3,Columbus,3,3,?,2,2,NO,60331,5940,12570,43523,Dodge,RAM,2012,0
798229,33,181,1995-04-29,A,100/300,500,890.57,0,633424,FEMALE,JD,handlers-cleaners,base-jumping,wife,79268,-58127,2015-03-08,Single Vehicle Collision,Front Collision,Major Damage,Other,S1,Arlington,14,1,?,2,1,YES,38041,4194,4222,28045,Honda,Accord,2009,1
949325,37,148,2012-11-03,C,250/500,500,1382.81,0,490007,FEMALE,Associate,protective-serv,cross-fit,unmarried,45408,0,2015-02-15,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,S2,Arlington,14,3,NO,1,2,YES,58745,5679,5691,48840,Nissan,Maxima,1998,1
603028,55,393,2003-09-14,A,250/500,2000,1237.54,0,453449,MALE,JD,farming-fishing,board-games,not-in-family,47664,-78644,2015-03-14,Single Vehicle Collision,Rear Collision,Major Damage,Other,S1,Springfield,19,1,NO,0,2,YES,68379,7447,15722,47167,Mercedes,ML350,2013,1
582530,36,203,1996-02-15,C,250/500,2000,1461.6,0,626076,MALE,MD,armed-forces,skydiving,own-child,0,0,2015-02-22,Vehicle Theft,?,Trivial Damage,Police,S3,Springfield,3,1,?,1,1,NO,5045,506,555,4312,Jeep,Grand Cherokee,2001,1
